"_v [cm]","Freq [GHz]","_u []","im(NearEX) [V_per_meter]"
-15,2.4,-0.3675,1.12789398934428
-15,2.4,-0.36,0.920782204635528
-15,2.4,-0.3525,0.585474530813209
-15,2.4,-0.345,0.151292627081878
-15,2.4,-0.3375,-0.33900948214348
-15,2.4,-0.33,-0.833249959399911
-15,2.4,-0.3225,-1.27508462220562
-15,2.4,-0.315,-1.61000543926986
-15,2.4,-0.3075,-1.79144509939703
-15,2.4,-0.3,-1.78632815142213
-15,2.4,-0.2925,-1.57944814197731
-15,2.4,-0.285,-1.17615763954538
-15,2.4,-0.2775,-0.603023445752787
-15,2.4,-0.27,0.0940234547275579
-15,2.4,-0.2625,0.852395253475265
-15,2.4,-0.255,1.59919819811145
-15,2.4,-0.2475,2.25730686143062
-15,2.4,-0.24,2.75291619038391
-15,2.4,-0.2325,3.02285095130987
-15,2.4,-0.225,3.02109746461557
-15,2.4,-0.2175,2.72390273212509
-15,2.4,-0.21,2.13292216470739
-15,2.4,-0.2025,1.27608637569194
-15,2.4,-0.195,0.206080169487958
-15,2.4,-0.1875,-1.0034402074572
-15,2.4,-0.18,-2.26431047169078
-15,2.4,-0.1725,-3.47799536800269
-15,2.4,-0.165,-4.54796870233063
-15,2.4,-0.1575,-5.38428331688369
-15,2.4,-0.15,-5.9115377693981
-15,2.4,-0.1425,-6.0746626416047
-15,2.4,-0.135,-5.84289064552134
-15,2.4,-0.1275,-5.21160370060589
-15,2.4,-0.12,-4.2019581481066
-15,2.4,-0.1125,-2.85840057828264
-15,2.4,-0.105,-1.24438012404216
-15,2.4,-0.0975,0.563280219698955
-15,2.4,-0.09,2.48078501723935
-15,2.4,-0.0825,4.42391679980778
-15,2.4,-0.075,6.31387943602504
-15,2.4,-0.0675,8.08330018857706
-15,2.4,-0.06,9.67927374105477
-15,2.4,-0.0525,11.0657138076344
-15,2.4,-0.045,12.223807276932
-15,2.4,-0.0375,13.1508575167966
-15,2.4,-0.03,13.8577563004264
-15,2.4,-0.0225,14.3654405499903
-15,2.4,-0.015,14.7007645744356
-15,2.4,-0.0075,14.8922463127844
-15,2.4,0,14.9661280491887
-15,2.4,0.0075,14.9422517969943
-15,2.4,0.015,14.8352073185231
-15,2.4,0.0225,14.6483434963846
-15,2.4,0.03,14.3769922509582
-15,2.4,0.0375,14.0090634708473
-15,2.4,0.045,13.5273486629739
-15,2.4,0.0525,12.9125593993374
-15,2.4,0.06,12.146773177702
-15,2.4,0.0675,11.2169230616327
-15,2.4,0.075,10.1179638009046
-15,2.4,0.0825,8.85537650415747
-15,2.4,0.09,7.44673414018724
-15,2.4,0.0975,5.92213624232943
-15,2.4,0.105,4.32152190614669
-15,2.4,0.1125,2.70019999778788
-15,2.4,0.12,1.11484300212894
-15,2.4,0.1275,-0.373242609045752
-15,2.4,0.135,-1.70419391995325
-15,2.4,0.1425,-2.82404904245065
-15,2.4,0.15,-3.68893587300547
-15,2.4,0.1575,-4.2686188494611
-15,2.4,0.165,-4.54908075636793
-15,2.4,0.1725,-4.5338963239377
-15,2.4,0.18,-4.24425645230975
-15,2.4,0.1875,-3.7176174098286
-15,2.4,0.195,-3.00547492299443
-15,2.4,0.2025,-2.16807836577043
-15,2.4,0.21,-1.2721894910439
-15,2.4,0.2175,-0.384787000189552
-15,2.4,0.225,0.431512751223709
-15,2.4,0.2325,1.12295633251326
-15,2.4,0.24,1.64838123693806
-15,2.4,0.2475,1.98186612576782
-15,2.4,0.255,2.11409217408442
-15,2.4,0.2625,2.0523173216751
-15,2.4,0.27,1.818987023454
-15,2.4,0.2775,1.44912472711997
-15,2.4,0.285,0.986751844232665
-15,2.4,0.2925,0.480688300224706
-15,2.4,0.3,-0.0198410726114583
-15,2.4,0.3075,-0.469845083038709
-15,2.4,0.315,-0.83201789510729
-15,2.4,0.3225,-1.07976001584483
-15,2.4,0.33,-1.19898967006067
-15,2.4,0.3375,-1.18871822336587
-15,2.4,0.345,-1.06037733269048
-15,2.4,0.3525,-0.836004627710187
-15,2.4,0.36,-0.545501738378548
-15,2.4,0.3675,-0.223262894094338
-15,2.4,0.375,0.0954740907557349
-15,2.4,0.3825,0.378468964031622
-15,2.4,0.39,0.598701982279429
-15,2.4,0.3975,0.737649840143003
-15,2.4,0.405,0.786439388512975
-15,2.4,0.4125,0.746219794810211
-15,2.4,0.42,0.627482074560864
-15,2.4,0.4275,0.448435895303602
-15,2.4,0.435,0.232651341390135
-15,2.4,0.4425,0.00624403763855999
-15,2.4,0.45,-0.205078631639784
-15,2.4,0.4575,-0.378788143357127
-15,2.4,0.465,-0.497830702091648
-15,2.4,0.4725,-0.552218017167018
-15,2.4,0.48,-0.539846222284381
-15,2.4,0.4875,-0.465925055596404
-15,2.4,0.495,-0.342745178193754
-15,2.4,0.5025,-0.187369792014475
-15,2.4,0.51,-0.0196229895267819
-15,2.4,0.5175,0.140308142492105
-15,2.4,0.525,0.274206300159737
-15,2.4,0.5325,0.367828365884689
-15,2.4,0.54,0.41236477659663
-15,2.4,0.5475,0.405207220820042
-15,2.4,0.555,0.349962831607263
-15,2.4,0.5625,0.255742439378637
-15,2.4,0.57,0.135846764976646
-15,2.4,0.5775,0.00594061414612066
-15,2.4,0.585,-0.117815454321128
-15,2.4,0.5925,-0.220777322595125
-15,2.4,0.6,-0.291490453435754
-15,2.4,0.6075,-0.322926962033668
-15,2.4,0.615,-0.313141700660902
-15,2.4,0.6225,-0.265290184635225
-15,2.4,0.63,-0.187029694391701
-15,2.4,0.6375,-0.0893984349690449
-15,2.4,0.645,0.0146725016310878
-15,2.4,0.6525,0.112020300825543
-15,2.4,0.66,0.190876060356234
-15,2.4,0.6675,0.242257482907051
-15,2.4,0.675,0.260966202190772
-15,2.4,0.6825,0.246081119022754
-15,2.4,0.69,0.2009046232227
-15,2.4,0.6975,0.132387403884131
-15,2.4,0.705,0.0501211351913292
-15,2.4,0.7125,-0.0349610379947713
-15,2.4,0.72,-0.112004509529176
-15,2.4,0.7275,-0.171592506530162
-15,2.4,0.735,-0.206876796594807
-15,2.4,0.7425,-0.21434582123491
-15,2.4,0.75,-0.194145905146082
-14.25,2.4,-0.75,0.103869767367491
-14.25,2.4,-0.7425,0.00969417494804072
-14.25,2.4,-0.735,-0.0899455314051355
-14.25,2.4,-0.7275,-0.181748162143981
-14.25,2.4,-0.72,-0.252910839515914
-14.25,2.4,-0.7125,-0.292874107583119
-14.25,2.4,-0.705,-0.294836065640012
-14.25,2.4,-0.6975,-0.256824240226334
-14.25,2.4,-0.69,-0.18216483706136
-14.25,2.4,-0.6825,-0.0792630512043106
-14.25,2.4,-0.675,0.0393037210661397
-14.25,2.4,-0.6675,0.158286774933066
-14.25,2.4,-0.66,0.261685873340377
-14.25,2.4,-0.6525,0.334688922664314
-14.25,2.4,-0.645,0.366338977405361
-14.25,2.4,-0.6375,0.350217696004774
-14.25,2.4,-0.63,0.286128772583514
-14.25,2.4,-0.6225,0.18025436514041
-14.25,2.4,-0.615,0.0446321808779339
-14.25,2.4,-0.6075,-0.104161763125113
-14.25,2.4,-0.6,-0.246986152096893
-14.25,2.4,-0.5925,-0.364533487819494
-14.25,2.4,-0.585,-0.439860785738486
-14.25,2.4,-0.5775,-0.460728098168548
-14.25,2.4,-0.57,-0.421432556031832
-14.25,2.4,-0.5625,-0.323877780393368
-14.25,2.4,-0.555,-0.177338143767781
-14.25,2.4,-0.5475,0.000786914364908013
-14.25,2.4,-0.54,0.189391957092817
-14.25,2.4,-0.5325,0.364358487383251
-14.25,2.4,-0.525,0.502009882745787
-14.25,2.4,-0.5175,0.582186533203142
-14.25,2.4,-0.51,0.591024399908126
-14.25,2.4,-0.5025,0.523070197673901
-14.25,2.4,-0.495,0.382434097730247
-14.25,2.4,-0.4875,0.182788824894062
-14.25,2.4,-0.48,-0.0538397107294576
-14.25,2.4,-0.4725,-0.299396479664453
-14.25,2.4,-0.465,-0.522999337018514
-14.25,2.4,-0.4575,-0.695122859640883
-14.25,2.4,-0.45,-0.789229611834402
-14.25,2.4,-0.4425,-0.788961427597939
-14.25,2.4,-0.435,-0.687966445973149
-14.25,2.4,-0.4275,-0.492050078053592
-14.25,2.4,-0.42,-0.219179211801537
-14.25,2.4,-0.4125,0.101995584256904
-14.25,2.4,-0.405,0.4349942627608
-14.25,2.4,-0.3975,0.739462663625012
-14.25,2.4,-0.39,0.97581042143372
-14.25,2.4,-0.3825,1.11001359962392
-14.25,2.4,-0.375,1.11802243532861
-14.25,2.4,-0.3675,0.991084813807662
-14.25,2.4,-0.36,0.729679688611886
-14.25,2.4,-0.3525,0.357175391188046
-14.25,2.4,-0.345,-0.0908716766045598
-14.25,2.4,-0.3375,-0.567555448948285
-14.25,2.4,-0.33,-1.01927712160339
-14.25,2.4,-0.3225,-1.39141111528601
-14.25,2.4,-0.315,-1.63439162280081
-14.25,2.4,-0.3075,-1.70956265274492
-14.25,2.4,-0.3,-1.59413706099092
-14.25,2.4,-0.2925,-1.28468517297337
-14.25,2.4,-0.285,-0.798714441696557
-14.25,2.4,-0.2775,-0.174093902507209
-14.25,2.4,-0.27,0.534153355085795
-14.25,2.4,-0.2625,1.25722450538623
-14.25,2.4,-0.255,1.92029189935422
-14.25,2.4,-0.2475,2.44884214343106
-14.25,2.4,-0.24,2.7764075308219
-14.25,2.4,-0.2325,2.8515645296877
-14.25,2.4,-0.225,2.64372557486719
-14.25,2.4,-0.2175,2.14712084364583
-14.25,2.4,-0.21,1.38254029809678
-14.25,2.4,-0.2025,0.396625062748111
-14.25,2.4,-0.195,-0.741261585036602
-14.25,2.4,-0.1875,-1.94431474520178
-14.25,2.4,-0.18,-3.11598841477129
-14.25,2.4,-0.1725,-4.15520324588226
-14.25,2.4,-0.165,-4.96873490520684
-14.25,2.4,-0.1575,-5.47612210748774
-14.25,2.4,-0.15,-5.6170050749786
-14.25,2.4,-0.1425,-5.35594472594268
-14.25,2.4,-0.135,-4.68506002125979
-14.25,2.4,-0.1275,-3.62428635313879
-14.25,2.4,-0.12,-2.21928574721786
-14.25,2.4,-0.1125,-0.537258873687851
-14.25,2.4,-0.105,1.33890216931417
-14.25,2.4,-0.0975,3.31754051555843
-14.25,2.4,-0.09,5.30558061962023
-14.25,2.4,-0.0825,7.21572387497243
-14.25,2.4,-0.075,8.97199772790795
-14.25,2.4,-0.0675,10.5160175380996
-14.25,2.4,-0.06,11.8088913053012
-14.25,2.4,-0.0525,12.8326724761839
-14.25,2.4,-0.045,13.5895805451043
-14.25,2.4,-0.0375,14.0994947483366
-14.25,2.4,-0.03,14.3960604486995
-14.25,2.4,-0.0225,14.5218556298997
-14.25,2.4,-0.015,14.5231234029087
-14.25,2.4,-0.0075,14.4445836320438
-14.25,2.4,0,14.3247963898735
-14.25,2.4,0.0075,14.1919014048505
-14.25,2.4,0.015,14.0633942404805
-14.25,2.4,0.0225,13.9417874072906
-14.25,2.4,0.03,13.8170193199564
-14.25,2.4,0.0375,13.6676826778756
-14.25,2.4,0.045,13.4638612430413
-14.25,2.4,0.0525,13.1708255668693
-14.25,2.4,0.06,12.7532382797175
-14.25,2.4,0.0675,12.1794822567747
-14.25,2.4,0.075,11.4257181234916
-14.25,2.4,0.0825,10.4793021972976
-14.25,2.4,0.09,9.341250897545
-14.25,2.4,0.0975,8.0275191080787
-14.25,2.4,0.105,6.56655920263211
-14.25,2.4,0.1125,5.0074349676768
-14.25,2.4,0.12,3.40322040571058
-14.25,2.4,0.1275,1.81655475439979
-14.25,2.4,0.135,0.312962231748082
-14.25,2.4,0.1425,-1.04390863872157
-14.25,2.4,0.15,-2.19702759467105
-14.25,2.4,0.1575,-3.1003105624084
-14.25,2.4,0.165,-3.7221685826728
-14.25,2.4,0.1725,-4.04797637700713
-14.25,2.4,0.18,-4.08124781065528
-14.25,2.4,0.1875,-3.84341239898944
-14.25,2.4,0.195,-3.37255193466829
-14.25,2.4,0.2025,-2.71923794883106
-14.25,2.4,0.21,-1.94436549439517
-14.25,2.4,0.2175,-1.11352291669946
-14.25,2.4,0.225,-0.29227248112207
-14.25,2.4,0.2325,0.458714387141559
-14.25,2.4,0.24,1.0880451211681
-14.25,2.4,0.2475,1.55715792279207
-14.25,2.4,0.255,1.84275080839921
-14.25,2.4,0.2625,1.93789905861413
-14.25,2.4,0.27,1.85178734500872
-14.25,2.4,0.2775,1.60810463305431
-14.25,2.4,0.285,1.24226761397654
-14.25,2.4,0.2925,0.79768117015014
-14.25,2.4,0.3,0.321897784543574
-14.25,2.4,0.3075,-0.138594049267397
-14.25,2.4,0.315,-0.541882229848904
-14.25,2.4,0.3225,-0.854364160224274
-14.25,2.4,0.33,-1.05337482585739
-14.25,2.4,0.3375,-1.12867726724647
-14.25,2.4,0.345,-1.08271215187332
-14.25,2.4,0.3525,-0.929624715290756
-14.25,2.4,0.36,-0.69320557549506
-14.25,2.4,0.3675,-0.403985012886497
-14.25,2.4,0.375,-0.0957979373077857
-14.25,2.4,0.3825,0.197992092122871
-14.25,2.4,0.39,0.447484015705324
-14.25,2.4,0.3975,0.629223778827547
-14.25,2.4,0.405,0.72852219033826
-14.25,2.4,0.4125,0.740375476965828
-14.25,2.4,0.42,0.669461211623344
-14.25,2.4,0.4275,0.529110261339424
-14.25,2.4,0.435,0.339404061204758
-14.25,2.4,0.4425,0.124635198337678
-14.25,2.4,0.45,-0.0895698553186326
-14.25,2.4,0.4575,-0.279140121618483
-14.25,2.4,0.465,-0.42414522987602
-14.25,2.4,0.4725,-0.510803773528858
-14.25,2.4,0.48,-0.53281601279295
-14.25,2.4,0.4875,-0.491201384447975
-14.25,2.4,0.495,-0.394695710193745
-14.25,2.4,0.5025,-0.257691744642123
-14.25,2.4,0.51,-0.0985032274286291
-14.25,2.4,0.5175,0.0629390948016131
-14.25,2.4,0.525,0.207476843772897
-14.25,2.4,0.5325,0.318919951892381
-14.25,2.4,0.54,0.385802261444715
-14.25,2.4,0.5475,0.402509470187009
-14.25,2.4,0.555,0.369671743031361
-14.25,2.4,0.5625,0.293803137187466
-14.25,2.4,0.57,0.186278367329348
-14.25,2.4,0.5775,0.0616681330690528
-14.25,2.4,0.585,-0.0640147565131683
-14.25,2.4,0.5925,-0.175393874932706
-14.25,2.4,0.6,-0.259541236393489
-14.25,2.4,0.6075,-0.307439714652115
-14.25,2.4,0.615,-0.314913270699251
-14.25,2.4,0.6225,-0.282931950653089
-14.25,2.4,0.63,-0.2172775072151
-14.25,2.4,0.6375,-0.127633686960717
-14.25,2.4,0.645,-0.0262332226695087
-14.25,2.4,0.6525,0.0737566347229818
-14.25,2.4,0.66,0.159902198901406
-14.25,2.4,0.6675,0.222017498770209
-14.25,2.4,0.675,0.253342785579559
-14.25,2.4,0.6825,0.25125315724322
-14.25,2.4,0.69,0.217425695098922
-14.25,2.4,0.6975,0.157463120412253
-14.25,2.4,0.705,0.0800397271216549
-14.25,2.4,0.7125,-0.00430714650952835
-14.25,2.4,0.72,-0.0845764676478622
-14.25,2.4,0.7275,-0.150711359847293
-14.25,2.4,0.735,-0.194837883302174
-14.25,2.4,0.7425,-0.212184097698834
-14.25,2.4,0.75,-0.201573856245751
-13.5,2.4,-0.75,0.0785985481684341
-13.5,2.4,-0.7425,-0.0157657210733699
-13.5,2.4,-0.735,-0.112089648661632
-13.5,2.4,-0.7275,-0.197316476584751
-13.5,2.4,-0.72,-0.25934774561773
-13.5,2.4,-0.7125,-0.288719523060513
-13.5,2.4,-0.705,-0.279990819331078
-13.5,2.4,-0.6975,-0.232646633167484
-13.5,2.4,-0.69,-0.151375514249186
-13.5,2.4,-0.6825,-0.0456597423872838
-13.5,2.4,-0.675,0.0712944638911099
-13.5,2.4,-0.6675,0.184170332461821
-13.5,2.4,-0.66,0.277504318809951
-13.5,2.4,-0.6525,0.33759966093475
-13.5,2.4,-0.645,0.355053418617869
-13.5,2.4,-0.6375,0.325290207596581
-13.5,2.4,-0.63,0.250001641382019
-13.5,2.4,-0.6225,0.137055581116076
-13.5,2.4,-0.615,-0.000265366526775937
-13.5,2.4,-0.6075,-0.144776380284936
-13.5,2.4,-0.6,-0.277487004754135
-13.5,2.4,-0.5925,-0.380031378032261
-13.5,2.4,-0.585,-0.437127694474275
-13.5,2.4,-0.5775,-0.43874600425221
-13.5,2.4,-0.57,-0.381688023445485
-13.5,2.4,-0.5625,-0.270346610842963
-13.5,2.4,-0.555,-0.116169305052868
-13.5,2.4,-0.5475,0.0620005064398448
-13.5,2.4,-0.54,0.242439297257033
-13.5,2.4,-0.5325,0.401464408128183
-13.5,2.4,-0.525,0.516890409227743
-13.5,2.4,-0.5175,0.570988476709414
-13.5,2.4,-0.51,0.553019893296664
-13.5,2.4,-0.5025,0.460999363840018
-13.5,2.4,-0.495,0.302426502025017
-13.5,2.4,-0.4875,0.0938430013814826
-13.5,2.4,-0.48,-0.14078495712336
-13.5,2.4,-0.4725,-0.372711541473437
-13.5,2.4,-0.465,-0.571800218919493
-13.5,2.4,-0.4575,-0.710681216107716
-13.5,2.4,-0.45,-0.766397083498345
-13.5,2.4,-0.4425,-0.72702519390098
-13.5,2.4,-0.435,-0.59115556077506
-13.5,2.4,-0.4275,-0.369439048331875
-13.5,2.4,-0.42,-0.0839821204457777
-13.5,2.4,-0.4125,0.233701712331835
-13.5,2.4,-0.405,0.546006374638328
-13.5,2.4,-0.3975,0.813475060989264
-13.5,2.4,-0.39,0.999503931508471
-13.5,2.4,-0.3825,1.07496596991158
-13.5,2.4,-0.375,1.02219865937758
-13.5,2.4,-0.3675,0.839578106562013
-13.5,2.4,-0.36,0.535075135622208
-13.5,2.4,-0.3525,0.138600387429453
-13.5,2.4,-0.345,-0.309338341286431
-13.5,2.4,-0.3375,-0.759215107682622
-13.5,2.4,-0.33,-1.15765441957189
-13.5,2.4,-0.3225,-1.45333046009996
-13.5,2.4,-0.315,-1.60296313912908
-13.5,2.4,-0.3075,-1.57674139993812
-13.5,2.4,-0.3,-1.36254267863105
-13.5,2.4,-0.2925,-0.968427629141936
-13.5,2.4,-0.285,-0.423060523312915
-13.5,2.4,-0.2775,0.226079624816282
-13.5,2.4,-0.27,0.917158534003624
-13.5,2.4,-0.2625,1.57792833267424
-13.5,2.4,-0.255,2.13460703495398
-13.5,2.4,-0.2475,2.51826536413985
-13.5,2.4,-0.24,2.67245000138212
-13.5,2.4,-0.2325,2.55959479124314
-13.5,2.4,-0.225,2.16582335046236
-13.5,2.4,-0.2175,1.50361544630233
-13.5,2.4,-0.21,0.612017174178249
-13.5,2.4,-0.2025,-0.445682236277252
-13.5,2.4,-0.195,-1.58663154240437
-13.5,2.4,-0.1875,-2.71504498468736
-13.5,2.4,-0.18,-3.73089414251104
-13.5,2.4,-0.1725,-4.53588900663342
-13.5,2.4,-0.165,-5.04551735658388
-13.5,2.4,-0.1575,-5.19392310658942
-13.5,2.4,-0.15,-4.94025045595427
-13.5,2.4,-0.1425,-4.27217254200445
-13.5,2.4,-0.135,-3.2069383569289
-13.5,2.4,-0.1275,-1.78987137063743
-13.5,2.4,-0.12,-0.0904938054861793
-13.5,2.4,-0.1125,1.80333083177584
-13.5,2.4,-0.105,3.79266869296058
-13.5,2.4,-0.0975,5.77551528721213
-13.5,2.4,-0.09,7.65479172968563
-13.5,2.4,-0.0825,9.34583801661434
-13.5,2.4,-0.075,10.7813781118205
-13.5,2.4,-0.0675,11.9175625023796
-13.5,2.4,-0.06,12.7345374689615
-13.5,2.4,-0.0525,13.2367299885905
-13.5,2.4,-0.045,13.4506737580647
-13.5,2.4,-0.0375,13.4210808854845
-13.5,2.4,-0.03,13.2056000983626
-13.5,2.4,-0.0225,12.8687929193279
-13.5,2.4,-0.015,12.475893990136
-13.5,2.4,-0.0075,12.0869018018477
-13.5,2.4,0,11.7514788321796
-13.5,2.4,0.0075,11.5047432523774
-13.5,2.4,0.015,11.3660450128939
-13.5,2.4,0.0225,11.3361111242367
-13.5,2.4,0.03,11.3989297408488
-13.5,2.4,0.0375,11.5235400873822
-13.5,2.4,0.045,11.6673225896259
-13.5,2.4,0.0525,11.7802153910354
-13.5,2.4,0.06,11.8095054590143
-13.5,2.4,0.0675,11.7048075498326
-13.5,2.4,0.075,11.4228349222059
-13.5,2.4,0.0825,10.9315838660201
-13.5,2.4,0.09,10.2136001834812
-13.5,2.4,0.0975,9.26806757255829
-13.5,2.4,0.105,8.108807244038
-13.5,2.4,0.1125,6.77446658390233
-13.5,2.4,0.12,5.31039637994189
-13.5,2.4,0.1275,3.7761346392922
-13.5,2.4,0.135,2.23853122512113
-13.5,2.4,0.1425,0.766960737317912
-13.5,2.4,0.15,-0.571707082484623
-13.5,2.4,0.1575,-1.71798322609775
-13.5,2.4,0.165,-2.62409704346388
-13.5,2.4,0.1725,-3.25745300603578
-13.5,2.4,0.18,-3.60293308235743
-13.5,2.4,0.1875,-3.66386231337424
-13.5,2.4,0.195,-3.46181617095871
-13.5,2.4,0.2025,-3.03393151954071
-13.5,2.4,0.21,-2.43089972476947
-13.5,2.4,0.2175,-1.71240612182497
-13.5,2.4,0.225,-0.942557704949446
-13.5,2.4,0.2325,-0.184943689270126
-13.5,2.4,0.24,0.502163899755829
-13.5,2.4,0.2475,1.07007503101467
-13.5,2.4,0.255,1.48306282706419
-13.5,2.4,0.2625,1.72058842308001
-13.5,2.4,0.27,1.7781979503561
-13.5,2.4,0.2775,1.66703721344183
-13.5,2.4,0.285,1.4120524248128
-13.5,2.4,0.2925,1.04893100881411
-13.5,2.4,0.3,0.621017706704933
-13.5,2.4,0.3075,0.173819759192265
-13.5,2.4,0.315,-0.248400014224346
-13.5,2.4,0.3225,-0.606882671880945
-13.5,2.4,0.33,-0.871696154305748
-13.5,2.4,0.3375,-1.02407720423955
-13.5,2.4,0.345,-1.05759924175161
-13.5,2.4,0.3525,-0.978091649831306
-13.5,2.4,0.36,-0.802360525436277
-13.5,2.4,0.3675,-0.555879023544636
-13.5,2.4,0.375,-0.269714857013475
-13.5,2.4,0.3825,0.023018747039712
-13.5,2.4,0.39,0.290817436168354
-13.5,2.4,0.3975,0.506331710266734
-13.5,2.4,0.405,0.649777126927976
-13.5,2.4,0.4125,0.710363578385139
-13.5,2.4,0.42,0.686966149652305
-13.5,2.4,0.4275,0.587727151434766
-13.5,2.4,0.435,0.428673542560036
-13.5,2.4,0.4425,0.231538106963766
-13.5,2.4,0.45,0.0210537499408804
-13.5,2.4,0.4575,-0.177960428968836
-13.5,2.4,0.465,-0.343389936713638
-13.5,2.4,0.4725,-0.458185819215425
-13.5,2.4,0.48,-0.512173081566138
-13.5,2.4,0.4875,-0.502271501621475
-13.5,2.4,0.495,-0.433544518780714
-13.5,2.4,0.5025,-0.317417645487186
-13.5,2.4,0.51,-0.170268024866594
-13.5,2.4,0.5175,-0.011274017234579
-13.5,2.4,0.525,0.139968594792029
-13.5,2.4,0.5325,0.265776468395471
-13.5,2.4,0.54,0.352383503151706
-13.5,2.4,0.5475,0.391396985455948
-13.5,2.4,0.555,0.380553923904084
-13.5,2.4,0.5625,0.323714557301444
-13.5,2.4,0.57,0.230146672336804
-13.5,2.4,0.5775,0.113060099220525
-13.5,2.4,0.585,-0.0120029834600447
-13.5,2.4,0.5925,-0.129265442528189
-13.5,2.4,0.6,-0.224627623059314
-13.5,2.4,0.6075,-0.287322094129091
-13.5,2.4,0.615,-0.31109497419363
-13.5,2.4,0.6225,-0.294786849069468
-13.5,2.4,0.63,-0.242264053553666
-13.5,2.4,0.6375,-0.161732460166493
-13.5,2.4,0.645,-0.0645408141567673
-13.5,2.4,0.6525,0.0363599617393659
-13.5,2.4,0.66,0.128098083033608
-13.5,2.4,0.6675,0.199488778830182
-13.5,2.4,0.675,0.242370918635264
-13.5,2.4,0.6825,0.252514949241483
-13.5,2.4,0.69,0.230003460982938
-13.5,2.4,0.6975,0.179054992091656
-13.5,2.4,0.705,0.107332524086849
-13.5,2.4,0.7125,0.0248415894854373
-13.5,2.4,0.72,-0.05742876086004
-13.5,2.4,0.7275,-0.128941353501218
-13.5,2.4,0.735,-0.180938020326697
-13.5,2.4,0.7425,-0.207493462753737
-13.5,2.4,0.75,-0.206170823875585
-12.75,2.4,-0.75,0.0546662892001582
-12.75,2.4,-0.7425,-0.0390782307252729
-12.75,2.4,-0.735,-0.131511257191838
-12.75,2.4,-0.7275,-0.209915701954959
-12.75,2.4,-0.72,-0.262955414083802
-12.75,2.4,-0.7125,-0.28227209258746
-12.75,2.4,-0.705,-0.26374316801111
-12.75,2.4,-0.6975,-0.208217843098793
-12.75,2.4,-0.69,-0.121611653510673
-12.75,2.4,-0.6825,-0.0143214097733953
-12.75,2.4,-0.675,0.0999880131032186
-12.75,2.4,-0.6675,0.206087511860554
-12.75,2.4,-0.66,0.289169753547716
-12.75,2.4,-0.6525,0.336719891003965
-12.75,2.4,-0.645,0.340881269805445
-12.75,2.4,-0.6375,0.298847990373161
-12.75,2.4,-0.63,0.214055305153582
-12.75,2.4,-0.6225,0.0958574790855498
-12.75,2.4,-0.615,-0.0414505747744026
-12.75,2.4,-0.6075,-0.180313312647819
-12.75,2.4,-0.6,-0.302103941630984
-12.75,2.4,-0.5925,-0.389555765293918
-12.75,2.4,-0.585,-0.42912510856498
-12.75,2.4,-0.5775,-0.412971406288714
-12.75,2.4,-0.57,-0.340276958828305
-12.75,2.4,-0.5625,-0.217703471288537
-12.75,2.4,-0.555,-0.0585763004488856
-12.75,2.4,-0.5475,0.117163741027091
-12.75,2.4,-0.54,0.28751820682426
-12.75,2.4,-0.5325,0.429547356513824
-12.75,2.4,-0.525,0.522781702004219
-12.75,2.4,-0.5175,0.552029100873149
-12.75,2.4,-0.51,0.509638374342482
-12.75,2.4,-0.5025,0.396901752896664
-12.75,2.4,-0.495,0.224374484595204
-12.75,2.4,-0.4875,0.0110182360163836
-12.75,2.4,-0.48,-0.217779535229927
-12.75,2.4,-0.4725,-0.433112980979607
-12.75,2.4,-0.465,-0.606068478070697
-12.75,2.4,-0.4575,-0.711785661987526
-12.75,2.4,-0.45,-0.731082188067199
-12.75,2.4,-0.4425,-0.656431253921232
-12.75,2.4,-0.435,-0.491095952842771
-12.75,2.4,-0.4275,-0.25007624410632
-12.75,2.4,-0.42,0.0410697566481327
-12.75,2.4,-0.4125,0.348782449998423
-12.75,2.4,-0.405,0.635191047206691
-12.75,2.4,-0.3975,0.862543347723103
-12.75,2.4,-0.39,0.997872730256862
-12.75,2.4,-0.3825,1.01734822790747
-12.75,2.4,-0.375,0.90976624858727
-12.75,2.4,-0.3675,0.680306011676023
-12.75,2.4,-0.36,0.343798514583065
-12.75,2.4,-0.3525,-0.0643634299506732
-12.75,2.4,-0.345,-0.500025441181809
-12.75,2.4,-0.3375,-0.91250230316185
-12.75,2.4,-0.33,-1.25011273411282
-12.75,2.4,-0.3225,-1.46614938638582
-12.75,2.4,-0.315,-1.5246206808553
-12.75,2.4,-0.3075,-1.4050996571734
-12.75,2.4,-0.3,-1.10608917003333
-12.75,2.4,-0.2925,-0.646456084431209
-12.75,2.4,-0.285,-0.0646851834118496
-12.75,2.4,-0.2775,0.584064646843982
-12.75,2.4,-0.27,1.23352643291099
-12.75,2.4,-0.2625,1.81072080603681
-12.75,2.4,-0.255,2.24564292692856
-12.75,2.4,-0.2475,2.47749013669958
-12.75,2.4,-0.24,2.4618993793899
-12.75,2.4,-0.2325,2.17652341635377
-12.75,2.4,-0.225,1.62463832328697
-12.75,2.4,-0.2175,0.836352040132653
-12.75,2.4,-0.21,-0.132779142979675
-12.75,2.4,-0.2025,-1.20565891878322
-12.75,2.4,-0.195,-2.28976059361947
-12.75,2.4,-0.1875,-3.28488921656113
-12.75,2.4,-0.18,-4.09257645235603
-12.75,2.4,-0.1725,-4.62246820064263
-12.75,2.4,-0.165,-4.8037037355159
-12.75,2.4,-0.1575,-4.58935742644391
