"_v [cm]","Freq [GHz]","_u []","re(NearEX) [V_per_meter]"
-54,2.4,-0.6975,-0.817928637803853
-54,2.4,-0.69,-0.974448961571647
-54,2.4,-0.6825,-1.04945021406121
-54,2.4,-0.675,-1.03403273723072
-54,2.4,-0.6675,-0.927050491569146
-54,2.4,-0.66,-0.735294549731621
-54,2.4,-0.6525,-0.472595417540262
-54,2.4,-0.645,-0.160301989104855
-54,2.4,-0.6375,0.176904995457732
-54,2.4,-0.63,0.511407983937385
-54,2.4,-0.6225,0.815353929361156
-54,2.4,-0.615,1.06295395645051
-54,2.4,-0.6075,1.23260611833269
-54,2.4,-0.6,1.30866769354171
-54,2.4,-0.5925,1.28273628850944
-54,2.4,-0.585,1.15434271627692
-54,2.4,-0.5775,0.931009101411389
-54,2.4,-0.57,0.627678389597733
-54,2.4,-0.5625,0.265571902304874
-54,2.4,-0.555,-0.129693081979159
-54,2.4,-0.5475,-0.528851427749551
-54,2.4,-0.54,-0.903103139422054
-54,2.4,-0.5325,-1.22482579761934
-54,2.4,-0.525,-1.46994579090866
-54,2.4,-0.5175,-1.61963866996454
-54,2.4,-0.51,-1.66162031327324
-54,2.4,-0.5025,-1.59094743805322
-54,2.4,-0.495,-1.41028569077709
-54,2.4,-0.4875,-1.12964439760914
-54,2.4,-0.48,-0.765615818849401
-54,2.4,-0.4725,-0.340190584768588
-54,2.4,-0.465,0.120752372629084
-54,2.4,-0.4575,0.589347853781592
-54,2.4,-0.45,1.03679104181377
-54,2.4,-0.4425,1.43625189618036
-54,2.4,-0.435,1.76373677167497
-54,2.4,-0.4275,1.99962968137408
-54,2.4,-0.42,2.12973122490215
-54,2.4,-0.4125,2.14592613795177
-54,2.4,-0.405,2.04645909026426
-54,2.4,-0.3975,1.83582509466643
-54,2.4,-0.39,1.5243050793161
-54,2.4,-0.3825,1.12719735712574
-54,2.4,-0.375,0.663810867681369
-54,2.4,-0.3675,0.156586012960905
-54,2.4,-0.36,-0.371357441680627
-54,2.4,-0.3525,-0.895641438686753
-54,2.4,-0.345,-1.3930622748792
-54,2.4,-0.3375,-1.84234949267755
-54,2.4,-0.33,-2.22505957487674
-54,2.4,-0.3225,-2.52626201413896
-54,2.4,-0.315,-2.73499954202359
-54,2.4,-0.3075,-2.84451890751389
-54,2.4,-0.3,-2.85228180144312
-54,2.4,-0.2925,-2.75977666436146
-54,2.4,-0.285,-2.57216074583694
-54,2.4,-0.2775,-2.29776768034393
-54,2.4,-0.27,-1.94751899411149
-54,2.4,-0.2625,-1.53427852412805
-54,2.4,-0.255,-1.07218702398894
-54,2.4,-0.2475,-0.576010662439912
-54,2.4,-0.24,-0.0605321596863544
-54,2.4,-0.2325,0.459992556767026
-54,2.4,-0.225,0.972295587718133
-54,2.4,-0.2175,1.46446589438692
-54,2.4,-0.21,1.92622136550359
-54,2.4,-0.2025,2.34908504731991
-54,2.4,-0.195,2.72647091133925
-54,2.4,-0.1875,3.05368802304277
-54,2.4,-0.18,3.32746793551559
-54,2.4,-0.1725,3.54740483085399
-54,2.4,-0.165,3.71354818218022
-54,2.4,-0.1575,3.82762015214171
-54,2.4,-0.15,3.89246741489475
-54,2.4,-0.1425,3.91183878971959
-54,2.4,-0.135,3.89016595234801
-54,2.4,-0.1275,3.83235516522079
-54,2.4,-0.12,3.74359612759554
-54,2.4,-0.1125,3.62919224933185
-54,2.4,-0.105,3.49441498048929
-54,2.4,-0.0975,3.34438334163868
-54,2.4,-0.09,3.18396853418666
-54,2.4,-0.0825,3.01772248371741
-54,2.4,-0.075,2.84982838362825
-54,2.4,-0.0675,2.68407074949727
-54,2.4,-0.06,2.52382214556825
-54,2.4,-0.0525,2.37204357628889
-54,2.4,-0.045,2.2312955177142
-54,2.4,-0.0375,2.10375666493806
-54,2.4,-0.03,1.99124766312086
-54,2.4,-0.0225,1.89525734462377
-54,2.4,-0.015,1.81696929060085
-54,2.4,-0.0075,1.75728685390362
-54,2.4,0,1.7168551076216
-54,2.4,0.0075,1.69604895323791
-54,2.4,0.015,1.6951067776094
-54,2.4,0.0225,1.71395224518361
-54,2.4,0.03,1.75231980829946
-54,2.4,0.0375,1.80971803787052
-54,2.4,0.045,1.88541871467339
-54,2.4,0.0525,1.97844090561792
-54,2.4,0.06,2.08753096098235
-54,2.4,0.0675,2.21113967582875
-54,2.4,0.075,2.34739816763045
-54,2.4,0.0825,2.49409432712392
-54,2.4,0.09,2.64865199133011
-54,2.4,0.0975,2.80811525321914
-54,2.4,0.105,2.96914054401912
-54,2.4,0.1125,3.12799928007139
-54,2.4,0.12,3.2805939313486
-54,2.4,0.1275,3.42249031579701
-54,2.4,0.135,3.54896872412802
-54,2.4,0.1425,3.65509610619534
-54,2.4,0.15,3.73582097876638
-54,2.4,0.1575,3.78609192777317
-54,2.4,0.165,3.80099956791684
-54,2.4,0.1725,3.77594059342383
-54,2.4,0.18,3.70680112627881
-54,2.4,0.1875,3.59015498141478
-54,2.4,0.195,3.42339993918091
-54,2.4,0.2025,3.20516657653171
-54,2.4,0.21,2.93533413030056
-54,2.4,0.2175,2.61526201235003
-54,2.4,0.225,2.24794340061506
-54,2.4,0.2325,1.83811142538588
-54,2.4,0.24,1.39228929699543
-54,2.4,0.2475,0.918772626491653
-54,2.4,0.255,0.427533786774305
-54,2.4,0.2625,-0.0699593359480645
-54,2.4,0.27,-0.561014429939976
-54,2.4,0.2775,-1.03207562678165
-54,2.4,0.285,-1.46916906107207
-54,2.4,0.2925,-1.8584224542328
-54,2.4,0.3,-2.18664221102898
-54,2.4,0.3075,-2.44192575147038
-54,2.4,0.315,-2.61428151698715
-54,2.4,0.3225,-2.69622472772638
-54,2.4,0.33,-2.68331397541698
-54,2.4,0.3375,-2.5745925363777
-54,2.4,0.345,-2.37289924231393
-54,2.4,0.3525,-2.08501711164854
-54,2.4,0.36,-1.72163384184215
-54,2.4,0.3675,-1.29709664360739
-54,2.4,0.375,-0.828954517775921
-54,2.4,0.3825,-0.33760564224887
-54,2.4,0.39,0.155798056458869
-54,2.4,0.3975,0.628521757348778
-54,2.4,0.405,1.05855746438221
-54,2.4,0.4125,1.42550405610345
-54,2.4,0.42,1.71171949852317
-54,2.4,0.4275,1.90338577118097
-54,2.4,0.435,1.99141402145309
-54,2.4,0.4425,1.9721217789161
-54,2.4,0.45,1.84762360646852
-54,2.4,0.4575,1.62589116333319
-54,2.4,0.465,1.32045771478496
-54,2.4,0.4725,0.949764635912764
-54,2.4,0.48,0.536172034503127
-54,2.4,0.4875,0.10468056953417
-54,2.4,0.495,-0.318565019685672
-54,2.4,0.5025,-0.707900175878223
-54,2.4,0.51,-1.03978739385603
-54,2.4,0.5175,-1.29437269931199
-54,2.4,0.525,-1.45683894084421
-54,2.4,0.5325,-1.51845190696405
-54,2.4,0.54,-1.47721261319672
-54,2.4,0.5475,-1.33805417300567
-54,2.4,0.555,-1.1125529745925
-54,2.4,0.5625,-0.818159305580935
-54,2.4,0.57,-0.477328850409981
-54,2.4,0.5775,-0.11457991382415
-54,2.4,0.585,0.243265884208159
-54,2.4,0.5925,0.570381870647626
-54,2.4,0.6,0.843521015365944
-54,2.4,0.6075,1.04375641098379
-54,2.4,0.615,1.15790676075507
-54,2.4,0.6225,1.17952828369136
-54,2.4,0.63,1.10938633601192
-54,2.4,0.6375,0.955360327943769
-54,2.4,0.645,0.73178107079632
-54,2.4,0.6525,0.458246789716732
-54,2.4,0.66,0.158008641083691
-54,2.4,0.6675,-0.143945317759126
-54,2.4,0.675,-0.422950729781939
-54,2.4,0.6825,-0.65670000669538
-54,2.4,0.69,-0.82707529784785
-54,2.4,0.6975,-0.921623487311723
-54,2.4,0.705,-0.934544321415479
-54,2.4,0.7125,-0.867103802814837
-54,2.4,0.72,-0.727434671660431
-54,2.4,0.7275,-0.529739809900961
-54,2.4,0.735,-0.292967897031049
-54,2.4,0.7425,-0.0390786690501104
-54,2.4,0.75,0.208946880572944
-53.25,2.4,-0.75,0.708421728251797
-53.25,2.4,-0.7425,0.532801577648457
-53.25,2.4,-0.735,0.300180166672616
-53.25,2.4,-0.7275,0.0307775342957953
-53.25,2.4,-0.72,-0.251302168757754
-53.25,2.4,-0.7125,-0.520249342541929
-53.25,2.4,-0.705,-0.750902861667909
-53.25,2.4,-0.6975,-0.921061930977055
-53.25,2.4,-0.69,-1.01354367365226
-53.25,2.4,-0.6825,-1.01779901858285
-53.25,2.4,-0.675,-0.930941186918771
-53.25,2.4,-0.6675,-0.758095577704954
-53.25,2.4,-0.66,-0.512041831464966
-53.25,2.4,-0.6525,-0.211826318418965
-53.25,2.4,-0.645,0.117338335724606
-53.25,2.4,-0.6375,0.448490246011632
-53.25,2.4,-0.63,0.753597699001973
-53.25,2.4,-0.6225,1.00632714230697
-53.25,2.4,-0.615,1.18425652863144
-53.25,2.4,-0.6075,1.27075841355171
-53.25,2.4,-0.6,1.25639888937698
-53.25,2.4,-0.5925,1.13974219733991
-53.25,2.4,-0.585,0.927502773939066
-53.25,2.4,-0.5775,0.634041808329726
-53.25,2.4,-0.57,0.280259270086971
-53.25,2.4,-0.5625,-0.108019702463937
-53.25,2.4,-0.555,-0.502179305987114
-53.25,2.4,-0.5475,-0.872252601797828
-53.25,2.4,-0.54,-1.19047271644068
-53.25,2.4,-0.5325,-1.43233490497087
-53.25,2.4,-0.525,-1.57866393234308
-53.25,2.4,-0.5175,-1.61697810773399
-53.25,2.4,-0.51,-1.54234225561061
-53.25,2.4,-0.5025,-1.35766171270457
-53.25,2.4,-0.495,-1.07341321872644
-53.25,2.4,-0.4875,-0.706850509557584
-53.25,2.4,-0.48,-0.280759352612874
-53.25,2.4,-0.4725,0.178133880943087
-53.25,2.4,-0.465,0.640976026150423
-53.25,2.4,-0.4575,1.07888290402306
-53.25,2.4,-0.45,1.46397245717215
-53.25,2.4,-0.4425,1.77234713408951
-53.25,2.4,-0.435,1.98463870259027
-53.25,2.4,-0.4275,2.08729069602235
-53.25,2.4,-0.42,2.07322236392634
-53.25,2.4,-0.4125,1.94206898550807
-53.25,2.4,-0.405,1.70000699011272
-53.25,2.4,-0.3975,1.35919892677642
-53.25,2.4,-0.39,0.936915474933301
-53.25,2.4,-0.3825,0.454408214396867
-53.25,2.4,-0.375,-0.0643828800742696
-53.25,2.4,-0.3675,-0.594000269082476
-53.25,2.4,-0.36,-1.10968707366231
-53.25,2.4,-0.3525,-1.58730041104274
-53.25,2.4,-0.345,-2.00538478027273
-53.25,2.4,-0.3375,-2.34584864151256
-53.25,2.4,-0.33,-2.59464714380491
-53.25,2.4,-0.3225,-2.7422096977129
-53.25,2.4,-0.315,-2.78361154258064
-53.25,2.4,-0.3075,-2.71850320660688
-53.25,2.4,-0.3,-2.550824052412
-53.25,2.4,-0.2925,-2.28833544590664
-53.25,2.4,-0.285,-1.94201524632444
-53.25,2.4,-0.2775,-1.52535829665877
-53.25,2.4,-0.27,-1.05362761199982
-53.25,2.4,-0.2625,-0.543098399534219
-53.25,2.4,-0.255,-0.0103323955446097
-53.25,2.4,-0.2475,0.52848616548855
-53.25,2.4,-0.24,1.05812874599084
-53.25,2.4,-0.2325,1.56479815696903
-53.25,2.4,-0.225,2.03649234064287
-53.25,2.4,-0.2175,2.46325380992075
-53.25,2.4,-0.21,2.83730827203964
-53.25,2.4,-0.2025,3.15310089799775
-53.25,2.4,-0.195,3.4072424495725
-53.25,2.4,-0.1875,3.59838001580413
-53.25,2.4,-0.18,3.72648704052615
-53.25,2.4,-0.1725,3.79468520524486
-53.25,2.4,-0.165,3.80596674556399
-53.25,2.4,-0.1575,3.76488850308797
-53.25,2.4,-0.15,3.67682541091578
-53.25,2.4,-0.1425,3.54771212912506
-53.25,2.4,-0.135,3.38380451875912
-53.25,2.4,-0.1275,3.19146713453285
-53.25,2.4,-0.12,2.97699073569446
-53.25,2.4,-0.1125,2.74644183481077
-53.25,2.4,-0.105,2.50554458845956
-53.25,2.4,-0.0975,2.25959391753362
-53.25,2.4,-0.09,2.01339763995307
-53.25,2.4,-0.0825,1.77124459735855
-53.25,2.4,-0.075,1.53689523713352
-53.25,2.4,-0.0675,1.31359083873755
-53.25,2.4,-0.06,1.10407750943125
-53.25,2.4,-0.0525,0.910641177105711
-53.25,2.4,-0.045,0.735150035670723
-53.25,2.4,-0.0375,0.57910121276714
-53.25,2.4,-0.03,0.443668796478828
-53.25,2.4,-0.0225,0.329750748887673
-53.25,2.4,-0.015,0.23801262754248
-53.25,2.4,-0.0075,0.168926415199643
-53.25,2.4,0,0.122803113443126
-53.25,2.4,0.0075,0.0998766703063059
-53.25,2.4,0.015,0.100093703527263
-53.25,2.4,0.0225,0.123455263136724
-53.25,2.4,0.03,0.169800379418756
-53.25,2.4,0.0375,0.238850831990793
-53.25,2.4,0.045,0.330194598540701
-53.25,2.4,0.0525,0.44326155501212
-53.25,2.4,0.06,0.577292226729722
-53.25,2.4,0.0675,0.731300675311524
-53.25,2.4,0.075,0.904032916314284
-53.25,2.4,0.0825,1.0939225967988
-53.25,2.4,0.09,1.29904601525744
-53.25,2.4,0.0975,1.5170789283169
-53.25,2.4,0.105,1.74525794339014
-53.25,2.4,0.1125,1.98034962226516
-53.25,2.4,0.12,2.21863069010257
-53.25,2.4,0.1275,2.45588292504657
-53.25,2.4,0.135,2.68740635930697
-53.25,2.4,0.1425,2.90805431462544
-53.25,2.4,0.15,3.11229348514514
-53.25,2.4,0.1575,3.29429173364138
-53.25,2.4,0.165,3.44803545429599
-53.25,2.4,0.1725,3.56747725880565
-53.25,2.4,0.18,3.64671335953407
-53.25,2.4,0.1875,3.68018836955256
-53.25,2.4,0.195,3.66307860507256
-53.25,2.4,0.2025,3.59084911105441
-53.25,2.4,0.21,3.46062985486779
-53.25,2.4,0.2175,3.27066641101425
-53.25,2.4,0.225,3.02076997520805
-53.25,2.4,0.2325,2.7125272957416
-53.25,2.4,0.24,2.34946762182776
-53.25,2.4,0.2475,1.93717136647907
-53.25,2.4,0.255,1.48330568939085
-53.25,2.4,0.2625,0.997573704367546
-53.25,2.4,0.27,0.491566598013606
-53.25,2.4,0.2775,-0.0214883557273157
-53.25,2.4,0.285,-0.527086128495135
-53.25,2.4,0.2925,-1.00990514192911
-53.25,2.4,0.3,-1.45436142077442
-53.25,2.4,0.3075,-1.8452389103363
-53.25,2.4,0.315,-2.16837229684768
-53.25,2.4,0.3225,-2.41135224675958
-53.25,2.4,0.33,-2.56421752979245
-53.25,2.4,0.3375,-2.6200945419379
-53.25,2.4,0.345,-2.57574280440943
-53.25,2.4,0.3525,-2.43196551923358
-53.25,2.4,0.36,-2.19384753259804
-53.25,2.4,0.3675,-1.87078925441907
-53.25,2.4,0.375,-1.47631417052728
-53.25,2.4,0.3825,-1.02788685902813
-53.25,2.4,0.39,-0.545285113055943
-53.25,2.4,0.3975,-0.051112217831367
-53.25,2.4,0.405,0.431141912926456
-53.25,2.4,0.4125,0.878087117530346
-53.25,2.4,0.42,1.26769445331426
-53.25,2.4,0.4275,1.58055433039723
-53.25,2.4,0.435,1.80105231246831
-53.25,2.4,0.4425,1.9183823950267
-53.25,2.4,0.45,1.92732199033111
-53.25,2.4,0.4575,1.82870311056959
-53.25,2.4,0.465,1.62953014162419
-53.25,2.4,0.4725,1.34271546255064
-53.25,2.4,0.48,0.986428847001363
-53.25,2.4,0.4875,0.583083518465744
-53.25,2.4,0.495,0.158009025667685
-53.25,2.4,0.5025,-0.26211334277023
-53.25,2.4,0.51,-0.650955221146738
-53.25,2.4,0.5175,-0.984272762975358
-53.25,2.4,0.525,-1.2415438673917
-53.25,2.4,0.5325,-1.40739038157544
-53.25,2.4,0.54,-1.47267465267072
-53.25,2.4,0.5475,-1.43517903786166
-53.25,2.4,0.555,-1.29980446719451
-53.25,2.4,0.5625,-1.07825816867242
-53.25,2.4,0.57,-0.788534028735861
-53.25,2.4,0.5775,-0.452468497398352
-53.25,2.4,0.585,-0.0958299611734694
-53.25,2.4,0.5925,0.254688403941453
-53.25,2.4,0.6,0.573206002371615
-53.25,2.4,0.6075,0.836615593510021
-53.25,2.4,0.615,1.02634518504542
-53.25,2.4,0.6225,1.12977705254128
-53.25,2.4,0.63,1.14120418054234
-53.25,2.4,0.6375,1.06223963517901
-53.25,2.4,0.645,0.901637906635879
-53.25,2.4,0.6525,0.67453562539371
-53.25,2.4,0.66,0.401168193579299
-53.25,2.4,0.6675,0.105164473404001
-53.25,2.4,0.675,-0.188440426741345
-53.25,2.4,0.6825,-0.455307660116975
-53.25,2.4,0.69,-0.673833328090927
-53.25,2.4,0.6975,-0.82694732219583
-53.25,2.4,0.705,-0.903515143167751
-53.25,2.4,0.7125,-0.899218813865604
-53.25,2.4,0.72,-0.816838062913921
-53.25,2.4,0.7275,-0.665905913127709
-53.25,2.4,0.735,-0.461768943604212
-53.25,2.4,0.7425,-0.224136658278406
-53.25,2.4,0.75,0.0247485093346934
-52.5,2.4,-0.75,0.57484487618154
-52.5,2.4,-0.7425,0.360879225033463
-52.5,2.4,-0.735,0.104458113061412
-52.5,2.4,-0.7275,-0.171326376578766
-52.5,2.4,-0.72,-0.44102798114777
-52.5,2.4,-0.7125,-0.679193171543912
-52.5,2.4,-0.705,-0.862729700885103
-52.5,2.4,-0.6975,-0.973075951255946
-52.5,2.4,-0.69,-0.997969850587822
-52.5,2.4,-0.6825,-0.932654369651352
-52.5,2.4,-0.675,-0.780409561108728
-52.5,2.4,-0.6675,-0.5523635480854
-52.5,2.4,-0.66,-0.266600817725071
-52.5,2.4,-0.6525,0.0536496748791151
-52.5,2.4,-0.645,0.38070699010144
-52.5,2.4,-0.6375,0.686843677436598
-52.5,2.4,-0.63,0.945219180724105
-52.5,2.4,-0.6225,1.13255976487647
-52.5,2.4,-0.615,1.23115596256073
-52.5,2.4,-0.6075,1.23038936690567
-52.5,2.4,-0.6,1.12766425507714
-52.5,2.4,-0.5925,0.92867240732365
-52.5,2.4,-0.585,0.646977129840372
-52.5,2.4,-0.5775,0.302959737136558
-52.5,2.4,-0.57,-0.0777763188199839
-52.5,2.4,-0.5625,-0.46640612022815
-52.5,2.4,-0.555,-0.833144640231725
-52.5,2.4,-0.5475,-1.1493055175316
-52.5,2.4,-0.54,-1.39004690994857
-52.5,2.4,-0.5325,-1.53571717805049
-52.5,2.4,-0.525,-1.57346873263926
-52.5,2.4,-0.5175,-1.49817713887978
-52.5,2.4,-0.51,-1.31277603736538
-52.5,2.4,-0.5025,-1.02799914695323
-52.5,2.4,-0.495,-0.661565870954816
-52.5,2.4,-0.4875,-0.236887306614348
-52.5,2.4,-0.48,0.218598144258601
-52.5,2.4,-0.4725,0.675327930366173
-52.5,2.4,-0.465,1.10361431320195
-52.5,2.4,-0.4575,1.47578031357621
-52.5,2.4,-0.45,1.76712148832973
-52.5,2.4,-0.4425,1.95869600591684
-52.5,2.4,-0.435,2.03750953981365
-52.5,2.4,-0.4275,1.99741469528444
-52.5,2.4,-0.42,1.8393210542264
-52.5,2.4,-0.4125,1.57095919555062
-52.5,2.4,-0.405,1.20623799441283
-52.5,2.4,-0.3975,0.764258842932007
-52.5,2.4,-0.39,0.26806854722991
-52.5,2.4,-0.3825,-0.25675622075267
-52.5,2.4,-0.375,-0.783596078522845
-52.5,2.4,-0.3675,-1.28615445675649
-52.5,2.4,-0.36,-1.74028479197218
-52.5,2.4,-0.3525,-2.12435956789116
-52.5,2.4,-0.345,-2.42081628739705
-52.5,2.4,-0.3375,-2.6166695554785
-52.5,2.4,-0.33,-2.70390021166729
-52.5,2.4,-0.3225,-2.67956080559792
-52.5,2.4,-0.315,-2.54561601212157
-52.5,2.4,-0.3075,-2.30855013629229
-52.5,2.4,-0.3,-1.97878397768816
-52.5,2.4,-0.2925,-1.56994975493475
-52.5,2.4,-0.285,-1.0980755632249
-52.5,2.4,-0.2775,-0.580730221002745
-52.5,2.4,-0.27,-0.0361758190500953
-52.5,2.4,-0.2625,0.517430588799615
-52.5,2.4,-0.255,1.0627522508506
-52.5,2.4,-0.2475,1.58387955079621
-52.5,2.4,-0.24,2.06681186176416
-52.5,2.4,-0.2325,2.49980646112905
-52.5,2.4,-0.225,2.87359440180185
-52.5,2.4,-0.2175,3.18146999967846
-52.5,2.4,-0.21,3.41926603259649
-52.5,2.4,-0.2025,3.58523073682025
-52.5,2.4,-0.195,3.67982522427185
-52.5,2.4,-0.1875,3.70546110994493
-52.5,2.4,-0.18,3.66564421739551
-52.5,2.4,-0.1725,3.56686365019648
-52.5,2.4,-0.165,3.41495741756279
-52.5,2.4,-0.1575,3.21698156077156
-52.5,2.4,-0.15,2.98037247387715
-52.5,2.4,-0.1425,2.71268016296835
-52.5,2.4,-0.135,2.42133781220706
-52.5,2.4,-0.1275,2.11347106662151
-52.5,2.4,-0.12,1.7957481330412
-52.5,2.4,-0.1125,1.47426985384795
-52.5,2.4,-0.105,1.15449735545831
-52.5,2.4,-0.0975,0.841213718051024
-52.5,2.4,-0.09,0.538515335331453
-52.5,2.4,-0.0825,0.249828196229214
-52.5,2.4,-0.075,-0.0220558239077382
-52.5,2.4,-0.0675,-0.274927481235692
-52.5,2.4,-0.06,-0.50709803311267
-52.5,2.4,-0.0525,-0.717330598126814
-52.5,2.4,-0.045,-0.904768661963062
-52.5,2.4,-0.0375,-1.06886486516769
-52.5,2.4,-0.03,-1.20931268783919
-52.5,2.4,-0.0225,-1.32598315033565
-52.5,2.4,-0.015,-1.41886819690387
-52.5,2.4,-0.0075,-1.48803203186832
-52.5,2.4,0,-1.53357134012736
-52.5,2.4,0.0075,-1.55545975005831
-52.5,2.4,0.015,-1.55401935155445
-52.5,2.4,0.0225,-1.5291855502644
-52.5,2.4,0.03,-1.48098270881378
-52.5,2.4,0.0375,-1.40941765402099
-52.5,2.4,0.045,-1.31450014751416
-52.5,2.4,0.0525,-1.19627304088549
-52.5,2.4,0.06,-1.05485158807951
-52.5,2.4,0.0675,-0.890471167935811
-52.5,2.4,0.075,-0.703542401615869
-52.5,2.4,0.0825,-0.494712327910838
-52.5,2.4,0.09,-0.264929923777283
-52.5,2.4,0.0975,-0.0155138331826688
-52.5,2.4,0.105,0.251780293742139
-52.5,2.4,0.1125,0.534695928205954
-52.5,2.4,0.12,0.830418804251124
-52.5,2.4,0.1275,1.13553104939874
-52.5,2.4,0.135,1.44598062396913
-52.5,2.4,0.1425,1.75707060281762
-52.5,2.4,0.15,2.06347286676609
-52.5,2.4,0.1575,2.35927057224869
-52.5,2.4,0.165,2.63803328746407
-52.5,2.4,0.1725,2.89292787928719
-52.5,2.4,0.18,3.1168670767629
-52.5,2.4,0.1875,3.30269611072875
-52.5,2.4,0.195,3.44374441555044
-52.5,2.4,0.2025,3.53272442988857
-52.5,2.4,0.21,3.56410429698224
-52.5,2.4,0.2175,3.53298657793355
-52.5,2.4,0.225,3.4357771931985
-52.5,2.4,0.2325,3.27048563382568
-52.5,2.4,0.24,3.0370018537318
-52.5,2.4,0.2475,2.73733225362892
-52.5,2.4,0.255,2.37577636682722
-52.5,2.4,0.2625,1.95902603646639
-52.5,2.4,0.27,1.49617020897319
-52.5,2.4,0.2775,0.998591086963443
-52.5,2.4,0.285,0.479741344880692
-52.5,2.4,0.2925,-0.0452026161586773
-52.5,2.4,0.3,-0.559809941821688
-52.5,2.4,0.3075,-1.0469782960469
-52.5,2.4,0.315,-1.48961371430875
-52.5,2.4,0.3225,-1.87138240673293
-52.5,2.4,0.33,-2.17750187962681
-52.5,2.4,0.3375,-2.39553206558416
-52.5,2.4,0.345,-2.51612212089092
-52.5,2.4,0.3525,-2.53366576471015
-52.5,2.4,0.36,-2.44681801971384
-52.5,2.4,0.3675,-2.25882935840214
-52.5,2.4,0.375,-1.9776597690324
-52.5,2.4,0.3825,-1.61601499799893
-52.5,2.4,0.39,-1.19031077604804
-52.5,2.4,0.3975,-0.720900182075155
-52.5,2.4,0.405,-0.230639932330278
-52.5,2.4,0.4125,0.256102569752389
-52.5,2.4,0.42,0.714715491639912
-52.5,2.4,0.4275,1.12169719855639
-52.5,2.4,0.435,1.45601984733508
-52.5,2.4,0.4425,1.70041533476405
-52.5,2.4,0.45,1.84249535294493
-52.5,2.4,0.4575,1.87562192421952
-52.5,2.4,0.465,1.79945591222153
-52.5,2.4,0.4725,1.62012838385726
-52.5,2.4,0.48,1.35000254873342
-52.5,2.4,0.4875,1.00702102669067
-52.5,2.4,0.495,0.61366262723934
-52.5,2.4,0.5025,0.19556254592668
-52.5,2.4,0.51,-0.220122439021751
-52.5,2.4,0.5175,-0.60649891142678
-52.5,2.4,0.525,-0.938750362061488
-52.5,2.4,0.5325,-1.19584951494394
-52.5,2.4,0.54,-1.36204099166519
-52.5,2.4,0.5475,-1.42797742631924
-52.5,2.4,0.555,-1.39141358346626
-52.5,2.4,0.5625,-1.25739319733063
-52.5,2.4,0.57,-1.03813611028299
-52.5,2.4,0.5775,-0.751247127221244
-52.5,2.4,0.585,-0.419697664481282
-52.5,2.4,0.5925,-0.0692795066634167
-52.5,2.4,0.6,0.273165818548109
-52.5,2.4,0.6075,0.581808931583186
-52.5,2.4,0.615,0.833829628508262
-52.5,2.4,0.6225,1.01118722721921
-52.5,2.4,0.63,1.10201712621667
-52.5,2.4,0.6375,1.10153417682105
-52.5,2.4,0.645,1.01236225335789
-52.5,2.4,0.6525,0.844256265727125
-52.5,2.4,0.66,0.61323393616628
-52.5,2.4,0.6675,0.340185557028161
-52.5,2.4,0.675,0.0490761027185456
-52.5,2.4,0.6825,-0.235108807197719
-52.5,2.4,0.69,-0.488497122581588
-52.5,2.4,0.6975,-0.690359531947279
-52.5,2.4,0.705,-0.824855577197616
-52.5,2.4,0.7125,-0.882342131209617
-52.5,2.4,0.72,-0.860127514755759
-52.5,2.4,0.7275,-0.762603632059596
-52.5,2.4,0.735,-0.600744512297822
-52.5,2.4,0.7425,-0.391017451433684
-52.5,2.4,0.75,-0.15380715191291
-51.75,2.4,-0.75,0.418874376502076
-51.75,2.4,-0.7425,0.177605614335248
-51.75,2.4,-0.735,-0.0897901974438369
-51.75,2.4,-0.7275,-0.358465914936532
-51.75,2.4,-0.72,-0.602866881115664
-51.75,2.4,-0.7125,-0.799136194695935
-51.75,2.4,-0.705,-0.92738362337437
-51.75,2.4,-0.6975,-0.973604211195774
-51.75,2.4,-0.69,-0.93106636834027
-51.75,2.4,-0.6825,-0.801039663878337
-51.75,2.4,-0.675,-0.592794619608824
-51.75,2.4,-0.6675,-0.32287447261987
-51.75,2.4,-0.66,-0.0137056865316403
-51.75,2.4,-0.6525,0.308549957123638
-51.75,2.4,-0.645,0.615259840037738
-51.75,2.4,-0.6375,0.879471752949062
-51.75,2.4,-0.63,1.07705620864312
-51.75,2.4,-0.6225,1.1891470288684
-51.75,2.4,-0.615,1.20380417744235
-51.75,2.4,-0.6075,1.1170867383684
-51.75,2.4,-0.6,0.933449354735014
-51.75,2.4,-0.5925,0.665435029195481
-51.75,2.4,-0.585,0.33269764697692
-51.75,2.4,-0.5775,-0.0395564055077383
-51.75,2.4,-0.57,-0.42257131338852
-51.75,2.4,-0.5625,-0.786319443222722
-51.75,2.4,-0.555,-1.10175306255507
-51.75,2.4,-0.5475,-1.34337038845868
-51.75,2.4,-0.54,-1.49095541499297
-51.75,2.4,-0.5325,-1.53112303900305
-51.75,2.4,-0.525,-1.45835491630758
-51.75,2.4,-0.5175,-1.27539172273912
-51.75,2.4,-0.51,-0.993003024540224
-51.75,2.4,-0.5025,-0.629168525517224
-51.75,2.4,-0.495,-0.207748322522584
-51.75,2.4,-0.4875,0.243244419569989
-51.75,2.4,-0.48,0.693629682574472
-51.75,2.4,-0.4725,1.11315363923097
-51.75,2.4,-0.465,1.47353536362475
-51.75,2.4,-0.4575,1.75047877549202
-51.75,2.4,-0.45,1.9245109057473
-51.75,2.4,-0.4425,1.98331667922708
